,base_name,fluoride_name,substrate_name,base_smiles,fluoride_smiles,substrate_smiles,yield
407,MTBD,3-CF3,s21,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,47
408,MTBD,3-NO2,s21,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,46
409,MTBD,PBSF,s21,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,18
410,BTMG,3-Cl,s21,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,49
411,BTMG,PyFluor,s21,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,31
412,BTMG,3-CF3,s21,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,57
413,BTMG,3-NO2,s21,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,52
414,BTMG,PBSF,s21,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,18
415,BTPP,3-Cl,s21,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,41
416,BTPP,PyFluor,s21,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,24
417,BTPP,3-CF3,s21,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,52
418,BTPP,3-NO2,s21,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,42
419,BTPP,PBSF,s21,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C(OC)CCCOC1=CC([N+]([O-])=O)=C(C(C)O)C=C1OC,9
420,DBU,3-Cl,s22,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,23
421,DBU,PyFluor,s22,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,42
422,DBU,3-CF3,s22,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,19
423,DBU,3-NO2,s22,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,34
424,DBU,PBSF,s22,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,35
425,MTBD,3-Cl,s22,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,48
426,MTBD,PyFluor,s22,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,59
427,MTBD,3-CF3,s22,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,60
428,MTBD,3-NO2,s22,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,63
429,MTBD,PBSF,s22,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,63
430,BTMG,3-Cl,s22,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,10
431,BTMG,PyFluor,s22,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,36
432,BTMG,3-CF3,s22,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,41
433,BTMG,3-NO2,s22,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,58
434,BTMG,PBSF,s22,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,65
435,BTPP,3-Cl,s22,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,18
436,BTPP,PyFluor,s22,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,43
437,BTPP,3-CF3,s22,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,55
438,BTPP,3-NO2,s22,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,35
439,BTPP,PBSF,s22,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O[C@@H]([C@H](C)N1CCCC1)C2=CC=CC=C2,82
520,DBU,3-Cl,s27,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,OCCN1C(C)=NC=C1[N+]([O-])=O,25
521,DBU,PyFluor,s27,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,30
522,DBU,3-CF3,s27,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,37
523,DBU,3-NO2,s27,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,17
524,DBU,PBSF,s27,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,OCCN1C(C)=NC=C1[N+]([O-])=O,71
525,MTBD,3-Cl,s27,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,OCCN1C(C)=NC=C1[N+]([O-])=O,32
526,MTBD,PyFluor,s27,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,38
527,MTBD,3-CF3,s27,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,37
528,MTBD,3-NO2,s27,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,44
529,MTBD,PBSF,s27,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,OCCN1C(C)=NC=C1[N+]([O-])=O,79
530,BTMG,3-Cl,s27,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,OCCN1C(C)=NC=C1[N+]([O-])=O,38
531,BTMG,PyFluor,s27,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,42
532,BTMG,3-CF3,s27,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,47
533,BTMG,3-NO2,s27,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,49
534,BTMG,PBSF,s27,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,OCCN1C(C)=NC=C1[N+]([O-])=O,87
535,BTPP,3-Cl,s27,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,OCCN1C(C)=NC=C1[N+]([O-])=O,23
536,BTPP,PyFluor,s27,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,28
537,BTPP,3-CF3,s27,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,28
538,BTPP,3-NO2,s27,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,OCCN1C(C)=NC=C1[N+]([O-])=O,29
539,BTPP,PBSF,s27,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,OCCN1C(C)=NC=C1[N+]([O-])=O,51
560,DBU,3-Cl,s29,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C1C(O)CCO1,58
561,DBU,PyFluor,s29,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,O=C1C(O)CCO1,63
562,DBU,3-CF3,s29,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C1C(O)CCO1,55
563,DBU,3-NO2,s29,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C1C(O)CCO1,40
564,DBU,PBSF,s29,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C1C(O)CCO1,74
565,MTBD,3-Cl,s29,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C1C(O)CCO1,63
566,MTBD,PyFluor,s29,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,O=C1C(O)CCO1,72
567,MTBD,3-CF3,s29,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C1C(O)CCO1,64
568,MTBD,3-NO2,s29,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C1C(O)CCO1,37
569,MTBD,PBSF,s29,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C1C(O)CCO1,92
570,BTMG,3-Cl,s29,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C1C(O)CCO1,79
571,BTMG,PyFluor,s29,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,O=C1C(O)CCO1,80
572,BTMG,3-CF3,s29,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C1C(O)CCO1,81
573,BTMG,3-NO2,s29,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C1C(O)CCO1,43
574,BTMG,PBSF,s29,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C1C(O)CCO1,84
575,BTPP,3-Cl,s29,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,O=C1C(O)CCO1,75
576,BTPP,PyFluor,s29,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,O=C1C(O)CCO1,65
577,BTPP,3-CF3,s29,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,O=C1C(O)CCO1,49
578,BTPP,3-NO2,s29,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,O=C1C(O)CCO1,44
579,BTPP,PBSF,s29,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,O=C1C(O)CCO1,79
620,DBU,3-Cl,s32,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,10
621,DBU,PyFluor,s32,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,38
622,DBU,3-CF3,s32,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,32
623,DBU,3-NO2,s32,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,41
624,DBU,PBSF,s32,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,33
625,MTBD,3-Cl,s32,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,23
626,MTBD,PyFluor,s32,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,43
627,MTBD,3-CF3,s32,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,43
628,MTBD,3-NO2,s32,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,50
629,MTBD,PBSF,s32,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,32
630,BTMG,3-Cl,s32,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,15
631,BTMG,PyFluor,s32,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,39
632,BTMG,3-CF3,s32,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,41
633,BTMG,3-NO2,s32,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,52
634,BTMG,PBSF,s32,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,38
635,BTPP,3-Cl,s32,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,14
636,BTPP,PyFluor,s32,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,23
637,BTPP,3-CF3,s32,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,36
638,BTPP,3-NO2,s32,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,44
639,BTPP,PBSF,s32,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,[H][C@@]1(O2)O[C@@](CC[C@]34[H])(OO[C@]13C([C@H]([C@H]2O)C)CC[C@H]4C)C,45
680,DBU,3-Cl,s35,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,FC(C=C1)=CC=C1C2=CC(CO)=NO2,16
681,DBU,PyFluor,s35,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,18
682,DBU,3-CF3,s35,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,16
683,DBU,3-NO2,s35,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,20
684,DBU,PBSF,s35,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,FC(C=C1)=CC=C1C2=CC(CO)=NO2,31
685,MTBD,3-Cl,s35,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,FC(C=C1)=CC=C1C2=CC(CO)=NO2,56
686,MTBD,PyFluor,s35,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,57
687,MTBD,3-CF3,s35,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,53
688,MTBD,3-NO2,s35,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,55
689,MTBD,PBSF,s35,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,FC(C=C1)=CC=C1C2=CC(CO)=NO2,58
690,BTMG,3-Cl,s35,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,FC(C=C1)=CC=C1C2=CC(CO)=NO2,86
691,BTMG,PyFluor,s35,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,80
692,BTMG,3-CF3,s35,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,86
693,BTMG,3-NO2,s35,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,88
694,BTMG,PBSF,s35,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,FC(C=C1)=CC=C1C2=CC(CO)=NO2,81
695,BTPP,3-Cl,s35,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,FC(C=C1)=CC=C1C2=CC(CO)=NO2,94
696,BTPP,PyFluor,s35,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,91
697,BTPP,3-CF3,s35,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,93
698,BTPP,3-NO2,s35,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,FC(C=C1)=CC=C1C2=CC(CO)=NO2,95
699,BTPP,PBSF,s35,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,FC(C=C1)=CC=C1C2=CC(CO)=NO2,97
700,DBU,3-Cl,s36,N12CCCN=C1CCCCC2,ClC1=CC=C(S(=O)(F)=O)C=C1,CC(O)COC1=CC=CC=C1,31
701,DBU,PyFluor,s36,N12CCCN=C1CCCCC2,O=S(C1=CC=CC=N1)(F)=O,CC(O)COC1=CC=CC=C1,34
702,DBU,3-CF3,s36,N12CCCN=C1CCCCC2,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,52
703,DBU,3-NO2,s36,N12CCCN=C1CCCCC2,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,69
704,DBU,PBSF,s36,N12CCCN=C1CCCCC2,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,CC(O)COC1=CC=CC=C1,82
705,MTBD,3-Cl,s36,CN1CCCN2CCCN=C21,ClC1=CC=C(S(=O)(F)=O)C=C1,CC(O)COC1=CC=CC=C1,35
706,MTBD,PyFluor,s36,CN1CCCN2CCCN=C21,O=S(C1=CC=CC=N1)(F)=O,CC(O)COC1=CC=CC=C1,44
707,MTBD,3-CF3,s36,CN1CCCN2CCCN=C21,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,60
708,MTBD,3-NO2,s36,CN1CCCN2CCCN=C21,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,76
709,MTBD,PBSF,s36,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,CC(O)COC1=CC=CC=C1,90
710,BTMG,3-Cl,s36,CN(C)/C(N(C)C)=N/C(C)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,CC(O)COC1=CC=CC=C1,26
711,BTMG,PyFluor,s36,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=CC=N1)(F)=O,CC(O)COC1=CC=CC=C1,23
712,BTMG,3-CF3,s36,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,46
713,BTMG,3-NO2,s36,CN(C)/C(N(C)C)=N/C(C)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,59
714,BTMG,PBSF,s36,CN(C)/C(N(C)C)=N/C(C)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,CC(O)COC1=CC=CC=C1,85
715,BTPP,3-Cl,s36,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,CC(O)COC1=CC=CC=C1,41
716,BTPP,PyFluor,s36,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,CC(O)COC1=CC=CC=C1,32
717,BTPP,3-CF3,s36,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,57
718,BTPP,3-NO2,s36,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,CC(O)COC1=CC=CC=C1,59
719,BTPP,PBSF,s36,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,CC(O)COC1=CC=CC=C1,86
